Gender,Age,Сredit_sum,Currency,Term_of_crediting_in day,Interest rate_%,Duration_of_stay_in_a_sity ,Maritial_status,Children,Job_position,Tenure_with_current_employer,Term_of_existence_of_enterprise,Company_type,Number_of_employees_in_kompany ,Income_customer,Costs_customer,goal_credit,Result
Female,33,5500,UAH,1080,18,120_9999,SINGLE,c0,PE,12_18,120_9999,FS,100_9999,1918,410,consumer_credit,good
Female,37,4000,UAH,1080,18,120_9999,MARRIED,c1,PE,120_9999,120_9999,FS,100_9999,2693,390,consumer_credit,good
Female,50,9000,UAH,1080,18,120_9999,MARRIED,c1,PE,120_9999,120_9999,FS,100_9999,1371,400,consumer_credit,good
Female,35,22000,USD,2520,14,120_9999,SINGLE,c1,TM,24_60,24_60,WB,51_100,5025,710,flat,good
Male,40,15000,UAH,365,22,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,6180,1655,consumer_credit,good
Male,46,9500,USD,1080,14,120_9999,MARRIED,c1,AS,24_60,24_60,ASTL,51_100,3082,810,consumer_credit,good
Male,37,8000,USD,1800,12,120_9999,MARRIED,c1,SP,12_18,60_120,FS,51_100,3777,2000,consumer_credit,good
Female,55,6500,USD,1080,14,120_9999,DIVORCED,c0,SP,12_18,12_24,OT,51_100,2525,382,consumer_credit,bad
Male,46,25000,USD,1800,12,120_9999,MARRIED,c3,PE,24_60,24_60,FS,100_9999,14073,6131,overhaul,good
Female,48,8000,USD,1800,12,120_9999,MARRIED,c2,PE,0_3,0_12,FS,100_9999,2080,750,overhaul,good
Male,33,20000,USD,1080,14,120_9999,MARRIED,c0,SP,12_18,120_9999,ALC,100_9999,27759,1600,overhaul,bad
Female,36,24200,USD,5400,12,60_120,MARRIED,c1,PE,0_3,120_9999,FS,100_9999,4507,1356,flat,good
Female,51,500,USD,210,12,24_60,SINGLE,c1,AS,120_9999,120_9999,FMG,51_100,1216,700,consumer_credit,good
Male,47,12000,USD,1800,15,120_9999,MARRIED,c1,TM,12_18,12_24,WB,0_5,4845,1630,consumer_credit,good
Male,36,22860,USD,1800,15,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,6354,1146,flat,good
Female,34,11300,USD,1825,14,120_9999,MARRIED,c1,SP,60_120,60_120,EC,31_50,2698,770,flat,good
Female,26,32500,UAH,1800,18,24_60,MARRIED,c0,PE,24_60,24_60,FS,31_50,3523,810,flat,good
Female,33,93390,UAH,2520,18,24_60,SINGLE,c0,PE,24_60,24_60,FS,31_50,4157,670,flat,good
Male,52,3000,USD,720,17,120_9999,DIVORCED,c0,AS,24_60,24_60,ASTL,0_5,1944,380,consumer_credit,good
Male,29,7865,UAH,1800,20,60_120,SINGLE,c0,AS,24_60,24_60,OT,51_100,870,362,flat,bad
Male,44,21455,UAH,1080,18,12_24,MARRIED,c0,AS,60_120,60_120,OT,51_100,2094,386,flat,bad
Male,25,12040,UAH,1800,19,60_120,MARRIED,c1,AS,12_18,12_24,OT,100_9999,1206,362,flat,good
Male,33,15000,USD,1800,15,120_9999,MARRIED,c0,AS,0_3,0_12,WB,6_15,3600,750,overhaul,good
Female,56,25000,USD,1080,14,120_9999,MARRIED,c0,MM,24_60,24_60,CA,31_50,7136,550,overhaul,good
Male,44,47113,USD,1800,15,120_9999,MARRIED,c1,MM,24_60,24_60,OT,31_50,13013,1100,auto,good
Male,43,47113,USD,1800,15,120_9999,MARRIED,c2,TM,24_60,24_60,OT,31_50,16371,1550,auto,good
Male,38,28672,USD,1800,15,120_9999,MARRIED,c1,TM,60_120,60_120,WB,31_50,6503,730,auto,bad
Male,37,10000,USD,1080,17,120_9999,MARRIED,c1,TM,60_120,60_120,WB,0_5,4238,800,consumer_credit,good
Male,45,28000,USD,1800,15,120_9999,MARRIED,c0,TM,12_18,12_24,OT,0_5,6901,730,overhaul,good
Female,30,10000,UAH,1080,18,24_60,SINGLE,c0,PE,24_60,24_60,FS,51_100,1250,382,consumer_credit,good
Male,45,10000,UAH,1080,18,120_9999,MARRIED,c0,PE,24_60,24_60,FS,51_100,460,0,consumer_credit,good
Female,30,4000,UAH,1080,18,60_120,SINGLE,c0,PE,24_60,24_60,FS,31_50,843,472,consumer_credit,good
Male,37,5000,UAH,360,24,12_24,MARRIED,c1,TM,60_120,60_120,WB,0_5,8000,6474,consumer_credit,bad
Female,50,4000,UAH,1080,18,120_9999,MARRIED,c0,PE,24_60,24_60,FS,31_50,242,0,consumer_credit,bad
Male,58,15000,UAH,1800,19,120_9999,MARRIED,c0,AS,120_9999,120_9999,HI,100_9999,1374,724,consumer_credit,good
Male,47,30000,UAH,1800,19,120_9999,MARRIED,c0,TM,24_60,24_60,WB,6_15,15204,1228,consumer_credit,good
Female,45,6000,UAH,1080,19,120_9999,SINGLE,c0,AS,24_60,24_60,EC,51_100,960,400,flat,good
Male,49,3000,USD,2520,15,120_9999,MARRIED,c0,AS,12_18,12_24,OT,0_5,3000,1086,flat,good
Male,27,2720,UAH,360,21,120_9999,SINGLE,c0,SP,0_3,0_12,HI,100_9999,959,500,consumer_credit,good
Male,35,26000,USD,1080,14,120_9999,MARRIED,c1,TM,12_18,12_24,WB,51_100,15120,6751,overhaul,good
Male,45,10000,USD,1800,15,120_9999,MARRIED,c2,TM,24_60,24_60,ITT,31_50,3300,1200,house,good
Male,32,8000,USD,1800,15,24_60,MARRIED,c1,AS,24_60,24_60,WB,51_100,2200,750,overhaul,good
Male,29,47000,USD,1800,15,120_9999,SINGLE,c0,MM,0_3,0_12,WB,51_100,10416,800,overhaul,good
Male,47,232200,UAH,2520,19,120_9999,MARRIED,c1,TM,24_60,24_60,CA,51_100,10218,1200,flat,good
Male,57,2950,UAH,360,26,120_9999,MARRIED,c0,AS,0_3,0_12,OT,51_100,882,262,consumer_credit,good
Male,43,2000,UAH,1080,18,60_120,MARRIED,c2,PE,24_60,24_60,FS,100_9999,767,560,consumer_credit,good
Male,29,2500,UAH,720,18,60_120,SINGLE,c0,PE,12_18,12_24,FS,100_9999,627,400,consumer_credit,good
Female,26,2200,UAH,1080,18,120_9999,MARRIED,c0,PE,24_60,24_60,FS,100_9999,476,335,consumer_credit,bad
Male,49,7000,USD,730,17,120_9999,MARRIED,c3,TM,24_60,60_120,WB,6_15,3544,1422,consumer_credit,good
Male,37,24000,USD,1800,15,120_9999,MARRIED,c2,TM,0_3,0_12,WB,0_5,23548,2150,house,good
Female,26,7000,USD,2520,15,60_120,SINGLE,c0,AS,12_18,24_60,MFC,6_15,2548,545,flat,good
Male,30,3000,USD,1080,17,60_120,DIVORCED,c0,TM,12_18,12_24,WB,6_15,2000,330,consumer_credit,good
Male,59,47700,UAH,1800,19,120_9999,MARRIED,c2,TM,60_120,60_120,WB,6_15,5884,2500,overhaul,good
Male,48,10000,USD,1800,15,120_9999,MARRIED,c2,AS,12_18,12_24,ASTL,0_5,3756,1100,overhaul,good
Female,54,20000,UAH,1800,19,120_9999,MARRIED,c2,TM,60_120,60_120,OT,0_5,2217,930,overhaul,good
Male,42,4000,USD,1800,15,120_9999,MARRIED,c1,AS,24_60,24_60,HI,100_9999,2230,980,overhaul,good
Male,45,7000,UAH,1080,18,120_9999,MARRIED,c1,AS,0_3,0_12,HI,100_9999,1284,600,consumer_credit,good
Male,36,2000,UAH,720,23,120_9999,MARRIED,c1,AS,120_9999,12_24,CA,6_15,750,262,overhaul,good
Male,36,1700,UAH,360,22,120_9999,MARRIED,c1,AS,120_9999,12_24,HI,100_9999,1204,496,overhaul,good
Male,37,2000,UAH,360,22,24_60,MARRIED,c0,AS,120_9999,0_12,HI,100_9999,1227,641,overhaul,bad
Male,43,100000,UAH,1080,23,120_9999,MARRIED,c2,SP,0_3,0_12,WB,0_5,11806,1900,consumer_credit,good
Female,32,15000,UAH,1080,23,60_120,MARRIED,c1,AS,60_120,60_120,OT,31_50,2395,700,consumer_credit,good
Male,56,50000,UAH,1080,23,120_9999,MARRIED,c0,TM,120_9999,120_9999,OT,6_15,7098,1000,consumer_credit,good
Male,34,12000,UAH,1825,19,12_24,SINGLE,c0,AS,12_18,12_24,CA,100_9999,1410,599,overhaul,good
Female,39,4000,UAH,1095,18,24_60,MARRIED,c2,PE,24_60,24_60,FS,51_100,1836,772,consumer_credit,good
Male,33,10000,UAH,365,22,60_120,MARRIED,c0,AS,60_120,60_120,EOG,51_100,2319,270,consumer_credit,good
Female,29,7500,USD,1800,12,120_9999,SINGLE,c0,AS,24_60,24_60,FS,51_100,1585,362,flat,good
Male,53,3800,USD,1095,17,120_9999,DIVORCED,c0,AS,24_60,24_60,WB,31_50,1700,380,overhaul,good
Male,47,20000,USD,1825,15,120_9999,DIVORCED,c0,MM,0_3,0_12,ASTL,51_100,5008,380,house,good
Female,54,21000,USD,1800,15,120_9999,MARRIED,c0,SP,12_18,12_24,OT,31_50,9050,2050,consumer_credit,bad
Female,51,32000,USD,1800,15,120_9999,MARRIED,c0,MM,12_18,12_24,OT,31_50,9000,2150,consumer_credit,good
Female,47,32000,USD,1800,15,24_60,SINGLE,c0,AS,24_60,24_60,OT,31_50,8880,1720,consumer_credit,good
Female,45,30000,USD,1800,15,120_9999,DIVORCED,c1,MM,24_60,24_60,OT,31_50,8880,1750,consumer_credit,good
Male,38,135000,UAH,1800,18,120_9999,MARRIED,c2,MM,0_3,0_12,OT,6_15,6000,1100,consumer_credit,good
Male,54,250000,UAH,1800,19,120_9999,MARRIED,c2,TM,24_60,24_60,ASTL,31_50,15977,1250,consumer_credit,good
Female,33,15000,UAH,1080,18,60_120,MARRIED,c1,SP,12_18,12_24,ALC,31_50,2696,1100,consumer_credit,good
Female,53,8500,USD,1080,14,120_9999,MARRIED,c0,AS,24_60,24_60,OT,6_15,2986,1270,overhaul,good
Female,48,3000,UAH,1080,18,120_9999,MARRIED,c1,AS,12_18,120_9999,FS,51_100,1191,600,consumer_credit,good
Female,47,34095,UAH,2520,20,120_9999,MARRIED,c0,AS,24_60,120_9999,HI,100_9999,1903,764,house,good
Male,39,5000,USD,1800,17,120_9999,MARRIED,c1,AS,0_3,0_12,OT,6_15,2098,1150,consumer_credit,bad
Female,51,12000,UAH,1080,18,60_120,DIVORCED,c1,AS,60_120,120_9999,FS,51_100,5250,1884,consumer_credit,good
Female,51,5000,UAH,1080,18,120_9999,MARRIED,c2,AS,12_18,120_9999,FS,51_100,1470,835,consumer_credit,good
Female,33,3000,UAH,1080,18,120_9999,MARRIED,c1,AS,60_120,120_9999,OT,51_100,1134,704,consumer_credit,bad
Female,33,3000,UAH,1080,18,120_9999,SINGLE,c0,AS,60_120,120_9999,OT,51_100,1195,674,consumer_credit,good
Female,45,10000,UAH,1080,18,120_9999,DIVORCED,c2,AS,60_120,120_9999,OT,51_100,2102,1180,consumer_credit,good
Male,33,9435,USD,1080,17,120_9999,MARRIED,c0,TM,24_60,24_60,WB,0_5,8169,650,consumer_credit,good
Female,55,5000,UAH,1080,18,120_9999,SINGLE,c0,PE,120_9999,120_9999,FS,51_100,780,382,consumer_credit,good
Female,42,21900,USD,1800,17,60_120,MARRIED,c0,TM,12_18,12_24,WB,0_5,8687,1000,overhaul,good
Female,37,3800,UAH,1080,23,120_9999,MARRIED,c1,AS,24_60,24_60,LI,51_100,486,262,consumer_credit,bad
Male,52,120000,UAH,1800,19,120_9999,MARRIED,c1,TM,60_120,60_120,WB,6_15,10534,4060,overhaul,good
Male,45,22600,USD,1080,15,120_9999,MARRIED,c2,TM,60_120,60_120,ASTL,0_5,10000,1146,overhaul,good
Male,44,48600,UAH,1800,20,120_9999,MARRIED,c2,TM,12_18,12_24,WB,6_15,4035,1484,overhaul,good
Female,53,3000,USD,1080,15,120_9999,MARRIED,c0,AS,60_120,60_120,ASTL,31_50,1643,604,overhaul,good
Male,32,2000,UAH,360,18,60_120,MARRIED,c0,PE,24_60,24_60,FS,6_15,545,222,consumer_credit,good
Male,50,1500,UAH,1080,18,120_9999,MARRIED,c2,AS,24_60,60_120,OT,100_9999,3843,2818,consumer_credit,good
Male,48,1500,UAH,1080,18,120_9999,MARRIED,c2,AS,60_120,24_60,OT,100_9999,609,362,consumer_credit,bad
Male,25,3200,UAH,1080,18,24_60,SINGLE,c0,PE,0_3,0_12,OT,51_100,668,370,consumer_credit,bad
Male,63,33000,UAH,1080,21,3_6,MARRIED,c1,MM,12_18,12_24,ITT,51_100,3095,700,consumer_credit,good
Male,30,1390,UAH,360,18,24_60,SINGLE,c0,PE,0_3,0_12,OT,51_100,662,360,consumer_credit,good
Male,55,3000,USD,1080,14,12_24,MARRIED,c0,MM,12_18,12_24,OT,100_9999,1678,550,overhaul,good
Female,51,8000,UAH,1080,18,60_120,SINGLE,c1,PE,0_3,0_12,OT,51_100,853,362,consumer_credit,good
Male,29,3000,UAH,1080,18,60_120,SINGLE,c0,PE,0_3,0_12,OT,51_100,640,362,consumer_credit,good
Female,39,1000,UAH,1080,18,120_9999,SINGLE,c0,AS,120_9999,120_9999,FS,100_9999,587,362,consumer_credit,bad
Female,29,200000,UAH,1095,20,60_120,MARRIED,c1,TM,24_60,24_60,TSPW,0_5,14490,1500,consumer_credit,good
Female,52,60000,UAH,1825,21,120_9999,MARRIED,c0,TM,120_9999,120_9999,WB,0_5,9709,2124,consumer_credit,good
Male,38,15000,UAH,1095,23,120_9999,MARRIED,c2,TM,60_120,60_120,ASTL,0_5,6950,1772,consumer_credit,good
Male,47,7000,USD,1095,17,120_9999,MARRIED,c3,TM,0_3,0_12,AG,6_15,3660,1528,consumer_credit,good
Female,44,10000,UAH,90,12,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,11305,1500,consumer_credit,good
Female,38,1800,UAH,360,24,60_120,MARRIED,c1,SP,12_18,12_24,OT,6_15,729,360,overhaul,good
Male,35,74000,UAH,5475,22,60_120,MARRIED,c1,MM,60_120,24_60,AG,31_50,4900,780,flat,good
Male,63,7000,USD,630,15,60_120,MARRIED,c0,MM,120_9999,120_9999,HI,100_9999,4486,880,overhaul,good
Male,29,35000,UAH,1800,21,60_120,SINGLE,c0,TM,0_3,24_60,FS,31_50,3983,815,overhaul,good
Female,30,3000,UAH,360,18,120_9999,SINGLE,c0,AS,120_9999,120_9999,MFC,51_100,1204,524,consumer_credit,good
Female,46,6000,UAH,1080,18,120_9999,MARRIED,c2,AS,120_9999,120_9999,FS,51_100,1633,870,consumer_credit,good
Female,48,2500,UAH,1080,18,120_9999,DIVORCED,c1,PE,12_18,12_24,FS,100_9999,863,500,consumer_credit,good
Female,29,92750,UAH,360,9,12_24,MARRIED,c0,TM,24_60,24_60,WB,0_5,12463,385,consumer_credit,good
Female,28,2000,UAH,1080,18,60_120,MARRIED,c1,PE,0_3,60_120,FS,100_9999,731,430,consumer_credit,good
Female,28,1600,UAH,1080,18,60_120,MARRIED,c0,PE,0_3,60_120,FS,100_9999,1143,700,consumer_credit,good
Male,33,26000,USD,2520,15,120_9999,MARRIED,c1,TM,24_60,24_60,LI,31_50,13961,4000,flat,good
Male,42,18000,USD,1800,15,120_9999,MARRIED,c1,TM,60_120,60_120,ASTL,6_15,11293,3200,overhaul,good
Female,49,46000,UAH,1800,19,120_9999,MARRIED,c1,TM,24_60,24_60,FMG,100_9999,4186,1350,flat,good
Male,38,112000,USD,1800,15,120_9999,MARRIED,c2,TM,24_60,24_60,WB,0_5,25719,1700,consumer_credit,good
Male,39,24500,USD,3600,15,120_9999,MARRIED,c1,AS,0_3,0_12,WB,51_100,5322,850,flat,good
Male,45,321866,UAH,2520,19,120_9999,MARRIED,c1,TM,0_3,0_12,WB,0_5,18023,2110,flat,good
Female,35,7500,USD,1800,15,120_9999,MARRIED,c1,AS,24_60,24_60,WB,31_50,8041,1550,consumer_credit,good
Female,45,20000,USD,1800,15,120_9999,DIVORCED,c1,TM,24_60,24_60,ASTL,31_50,5310,750,flat,good
Female,33,11000,UAH,1080,23,12_24,MARRIED,c1,SP,24_60,24_60,FMCG,51_100,2317,1164,consumer_credit,bad
Male,40,18030,USD,2520,14,120_9999,MARRIED,c1,AS,24_60,24_60,MFC,51_100,5288,1670,flat,good
Female,33,20800,USD,1800,15,12_24,MARRIED,c1,AS,0_3,0_12,WB,51_100,5180,750,flat,good
Female,26,13300,USD,2520,14,120_9999,MARRIED,c1,AS,12_18,0_12,FMCG,6_15,3574,1086,flat,good
Female,43,6530,USD,1800,15,120_9999,MARRIED,c0,MM,24_60,60_120,MFC,0_5,2433,768,flat,good
Male,40,14500,UAH,1080,24,120_9999,SINGLE,c0,AS,12_18,24_60,WB,31_50,1200,385,overhaul,good
Female,53,4900,USD,2520,15,120_9999,SINGLE,c0,MM,120_9999,120_9999,FMG,100_9999,1353,390,flat,good
Male,62,4900,USD,1080,14,120_9999,DIVORCED,c0,AS,12_18,12_24,OT,0_5,2042,385,flat,good
Female,42,2900,USD,2520,15,120_9999,SINGLE,c1,AS,60_120,60_120,FMCG,100_9999,1382,764,house,good
Male,45,2000,USD,1080,17,60_120,MARRIED,c0,AS,24_60,24_60,FMCG,100_9999,760,382,consumer_credit,bad
Female,46,9100,USD,2520,15,60_120,MARRIED,c1,TM,24_60,24_60,FS,0_5,3200,382,flat,good
Female,52,19800,UAH,1800,20,60_120,SINGLE,c0,TM,60_120,60_120,ASTL,31_50,1600,382,overhaul,good
Female,48,20000,UAH,1800,21,60_120,MARRIED,c1,TM,24_60,120_9999,WB,0_5,1475,382,overhaul,good
Female,53,2039,UAH,360,28,12_24,SINGLE,c2,AS,120_9999,120_9999,OT,51_100,607,205,overhaul,good
Male,52,2200,USD,30,16,120_9999,MARRIED,c3,TM,24_60,24_60,EC,0_5,15786,270,consumer_credit,good
Male,35,30000,UAH,1080,25,12_24,MARRIED,c2,MM,12_18,12_24,AG,0_5,9225,1000,consumer_credit,good
Male,50,11000,UAH,1080,23,120_9999,MARRIED,c2,MM,12_18,12_24,FMG,51_100,1930,430,consumer_credit,good
Male,33,5000,USD,1825,14,120_9999,SINGLE,c0,TM,24_60,60_120,WB,51_100,1185,200,overhaul,good
Female,43,20000,USD,1800,15,120_9999,MARRIED,c0,MM,24_60,0_12,WB,31_50,5139,880,overhaul,good
Female,44,4000,USD,720,13,120_9999,MARRIED,c0,MM,24_60,120_9999,FMG,51_100,2393,550,overhaul,good
Male,53,5700,USD,1800,15,120_9999,SINGLE,c0,AS,24_60,24_60,OT,0_5,1626,400,overhaul,good
Male,33,150000,UAH,1800,19,120_9999,MARRIED,c2,AS,60_120,60_120,HRC,6_15,9000,1050,overhaul,good
Male,33,150000,UAH,1800,19,120_9999,SINGLE,c0,AS,24_60,24_60,HRC,6_15,9762,550,overhaul,good
Female,31,22500,USD,2520,14,120_9999,DIVORCED,c1,TM,0_3,0_12,OT,0_5,4121,800,flat,good
Female,52,20000,USD,1800,15,120_9999,MARRIED,c0,MM,120_9999,120_9999,WB,6_15,5208,480,overhaul,good
Male,32,80000,UAH,1080,23,120_9999,SINGLE,c0,AS,24_60,24_60,AG,6_15,5502,510,consumer_credit,good
Male,32,80000,UAH,1080,23,120_9999,MARRIED,c0,AS,24_60,24_60,AG,6_15,5401,510,consumer_credit,good
Male,30,15500,USD,5400,15,120_9999,SINGLE,c0,MM,0_3,0_12,WB,51_100,3547,910,flat,good
Female,40,25000,UAH,1800,19,120_9999,SINGLE,c0,AS,24_60,24_60,WB,6_15,2513,520,overhaul,good
Male,32,9000,UAH,1080,23,120_9999,SINGLE,c0,AS,24_60,24_60,CA,31_50,1725,825,overhaul,good
Female,31,9000,UAH,1080,23,120_9999,MARRIED,c1,AS,24_60,24_60,RE,31_50,1863,800,overhaul,good
Male,37,9000,UAH,1080,23,120_9999,SINGLE,c0,AS,24_60,24_60,RE,31_50,1622,745,overhaul,good
Female,49,20000,USD,1800,15,60_120,DIVORCED,c0,AS,24_60,24_60,RE,31_50,4323,570,flat,good
Male,36,113400,UAH,1800,19,120_9999,SINGLE,c0,MM,24_60,24_60,WB,31_50,5636,750,consumer_credit,good
Male,61,3000,USD,1080,14,120_9999,MARRIED,c0,TM,120_9999,120_9999,OT,6_15,2500,683,overhaul,good
Female,39,4667,USD,1800,15,120_9999,MARRIED,c0,AS,12_18,12_24,RE,6_15,4560,3356,overhaul,good
Female,30,6000,USD,1800,15,60_120,SINGLE,c0,AS,0_3,0_12,RE,6_15,2300,850,flat,good
Female,26,27640,USD,1800,15,120_9999,MARRIED,c0,SP,12_18,12_24,MPP,6_15,6212,620,consumer_credit,good
Female,53,22360,USD,1800,15,60_120,MARRIED,c1,MM,24_60,24_60,FMCG,51_100,5200,850,consumer_credit,good
Male,37,8500,USD,1800,15,120_9999,MARRIED,c1,TM,12_18,12_24,WB,0_5,6411,1020,flat,good
Female,50,14000,UAH,1800,19,120_9999,DIVORCED,c0,AS,12_18,120_9999,OT,31_50,1217,382,flat,good
Male,32,10000,UAH,1080,23,120_9999,SINGLE,c0,AS,12_18,60_120,OT,31_50,1173,382,consumer_credit,good
Female,49,8500,USD,2520,15,120_9999,MARRIED,c1,AS,120_9999,120_9999,EC,31_50,2950,1150,flat,good
Male,41,35000,UAH,720,23,120_9999,DIVORCED,c1,TM,12_18,12_24,WB,0_5,4041,785,consumer_credit,good
Female,54,10000,UAH,360,22,120_9999,MARRIED,c0,AS,24_60,24_60,OT,0_5,16182,397,overhaul,good
Female,31,5000,UAH,1080,18,12_24,MARRIED,c0,MM,0_3,24_60,FS,100_9999,867,400,consumer_credit,good
Male,50,30000,UAH,1080,25,120_9999,MARRIED,c2,TM,12_18,12_24,WB,0_5,17803,1086,consumer_credit,bad
Female,39,143000,UAH,1080,25,120_9999,SINGLE,c1,TM,120_9999,120_9999,ASTL,6_15,10100,764,overhaul,good
Female,44,28000,UAH,1080,25,120_9999,MARRIED,c1,TM,0_3,24_60,WB,6_15,2987,724,consumer_credit,bad
Female,37,2000,UAH,1080,18,60_120,MARRIED,c0,SP,12_18,120_9999,FS,51_100,725,432,consumer_credit,good
Male,44,50000,UAH,1080,25,120_9999,SINGLE,c0,MM,0_3,24_60,WB,31_50,5668,400,overhaul,good
Female,39,50000,UAH,1080,25,120_9999,MARRIED,c2,TM,24_60,24_60,WB,31_50,5925,1463,overhaul,good
Male,38,4000,UAH,1080,25,120_9999,MARRIED,c0,TM,60_120,60_120,WB,0_5,750,382,consumer_credit,good
Male,32,2500,UAH,1080,18,120_9999,DIVORCED,c0,TM,0_3,0_12,WB,0_5,1300,362,consumer_credit,good
Male,35,600,USD,1080,12,120_9999,MARRIED,c1,PE,0_3,0_12,FS,51_100,1168,392,consumer_credit,good
Female,55,1500,USD,1095,12,120_9999,MARRIED,c0,SP,24_60,120_9999,FS,100_9999,1759,500,consumer_credit,good
Female,32,2600,UAH,1080,18,120_9999,MARRIED,c1,MM,0_3,60_120,OT,51_100,1770,1122,consumer_credit,good
Male,59,24000,USD,1825,15,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,100_9999,4948,280,flat,good
Female,56,8500,USD,1350,15,120_9999,SINGLE,c0,MM,120_9999,120_9999,EC,51_100,2973,470,flat,good
Female,46,16000,USD,2520,15,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,3673,750,flat,good
Female,46,37000,USD,1825,15,12_24,MARRIED,c0,TM,120_9999,120_9999,RE,0_5,23100,382,overhaul,good
Female,44,25000,USD,1825,15,120_9999,MARRIED,c0,MM,24_60,24_60,OT,6_15,5706,382,overhaul,good
Male,38,9000,USD,1825,15,60_120,MARRIED,c0,MM,0_3,12_24,TSPW,6_15,4108,400,overhaul,good
Male,39,2200,UAH,1080,18,60_120,MARRIED,c0,SP,24_60,120_9999,FS,51_100,995,310,consumer_credit,good
Male,32,7000,USD,1825,14,120_9999,MARRIED,c1,MM,24_60,24_60,WB,100_9999,2308,900,flat,good
Female,50,30000,UAH,1825,19,120_9999,MARRIED,c0,AS,60_120,120_9999,OT,51_100,2446,570,overhaul,good
Male,36,3200,UAH,720,18,120_9999,MARRIED,c2,PE,60_120,120_9999,OT,100_9999,951,292,overhaul,good
Female,30,69000,UAH,1095,23,120_9999,MARRIED,c1,TM,12_18,12_24,MFC,0_5,7663,1100,consumer_credit,good
Female,49,3500,USD,1825,17,120_9999,MARRIED,c0,AS,120_9999,120_9999,OT,51_100,1325,382,consumer_credit,good
Female,40,11000,USD,1825,17,120_9999,MARRIED,c0,TM,24_60,24_60,WB,31_50,5533,362,consumer_credit,bad
Male,37,37000,UAH,1825,19,120_9999,MARRIED,c1,TM,0_3,0_12,FS,31_50,1903,362,auto,good
Male,44,8500,EUR,1095,17,120_9999,MARRIED,c1,TM,0_3,0_12,LI,6_15,3000,192,overhaul,good
Male,28,17200,UAH,1080,23,120_9999,SINGLE,c0,AS,24_60,24_60,ASTL,0_5,2000,300,consumer_credit,bad
Male,36,8000,UAH,1800,19,12_24,MARRIED,c0,AS,0_3,0_12,ASTL,31_50,908,350,flat,good
Female,29,10000,USD,2555,15,24_60,MARRIED,c0,AS,12_18,12_24,WB,100_9999,1702,764,flat,good
Female,46,50621,UAH,2555,19,120_9999,MARRIED,c1,TM,24_60,24_60,OT,0_5,3001,532,flat,good
Female,33,10000,USD,2520,15,120_9999,MARRIED,c1,SP,12_18,60_120,CA,31_50,3277,800,flat,good
Female,36,13000,UAH,1080,18,120_9999,SINGLE,c0,PE,120_9999,120_9999,OT,100_9999,1328,400,consumer_credit,good
Male,44,13000,USD,1080,14,60_120,MARRIED,c1,AS,120_9999,120_9999,ASTL,51_100,12194,850,flat,bad
Female,40,7265,USD,2520,15,120_9999,MARRIED,c0,AS,0_3,60_120,WB,51_100,2250,800,flat,good
Female,36,13000,USD,2520,15,120_9999,MARRIED,c1,SP,24_60,60_120,OT,6_15,3420,750,flat,bad
Female,52,4000,UAH,1080,18,120_9999,MARRIED,c0,PE,60_120,120_9999,FS,100_9999,956,550,consumer_credit,good
Male,52,9400,USD,1800,17,120_9999,MARRIED,c0,AS,120_9999,120_9999,ASTL,100_9999,7426,870,overhaul,good
Female,45,500,USD,1080,12,120_9999,MARRIED,c0,PE,24_60,120_9999,FS,31_50,1025,410,consumer_credit,good
Male,43,14000,USD,1800,16,120_9999,DIVORCED,c0,TM,0_3,0_12,WB,6_15,6480,2393,overhaul,good
Female,39,9400,USD,1800,17,120_9999,MARRIED,c1,TM,24_60,24_60,WB,0_5,3000,410,consumer_credit,bad
Female,36,5500,UAH,1080,18,120_9999,DIVORCED,c0,AS,24_60,24_60,FS,31_50,925,450,consumer_credit,good
Male,30,2795,USD,1080,12,120_9999,SINGLE,c0,AS,0_3,0_12,FS,31_50,1250,370,consumer_credit,good
Male,34,28000,USD,1800,15,120_9999,MARRIED,c0,MM,60_120,60_120,WB,6_15,6760,550,consumer_credit,good
Female,34,25000,USD,1800,15,120_9999,MARRIED,c0,MM,24_60,24_60,TSPW,6_15,8767,1000,consumer_credit,good
Female,31,7000,USD,1080,15,60_120,MARRIED,c0,AS,0_3,0_12,FS,31_50,2566,760,consumer_credit,good
Male,47,6000,USD,1080,17,120_9999,MARRIED,c1,AS,120_9999,120_9999,ASTL,6_15,2940,1150,consumer_credit,good
Male,44,800,USD,1080,12,120_9999,MARRIED,c2,AS,24_60,120_9999,FS,100_9999,1433,825,consumer_credit,good
Female,46,5000,USD,1800,17,120_9999,SINGLE,c0,AS,24_60,120_9999,WB,0_5,1720,500,consumer_credit,good
Female,25,200,USD,180,12,24_60,SINGLE,c0,PE,0_3,120_9999,FS,100_9999,768,400,consumer_credit,good
Male,37,19594,USD,2520,15,120_9999,MARRIED,c1,SP,24_60,120_9999,ASTL,51_100,4570,850,flat,good
Female,52,40000,USD,1080,16,120_9999,DIVORCED,c0,TM,120_9999,120_9999,WB,6_15,12500,1600,overhaul,good
Male,41,28300,USD,2520,15,120_9999,SINGLE,c0,TM,60_120,60_120,OT,0_5,15000,1800,flat,good
